activitysiteid,activitydescription,bookingenddatetime_(month_/_day_/_year)_apr_may,bookingstarttime_apr_may,maxbookees_apr_may,number_booked_apr_may,price_(inr)_apr_may,bookingenddatetime_(month_/_day_/_year)_june,bookingstarttime_june,maxbookees_june,number_booked_june,price_(inr)_june
TSC,Pilates 9.30-10.30am,2018-05-09,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-08,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-09,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-13,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-09,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-15,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-09,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-20,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-09,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-22,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-09,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-27,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-09,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-29,09:30:00,24.0,21.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-01,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-06,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-08,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-13,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-15,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-20,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-22,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-27,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-11,09:30:00,-0.5140608265778879,0.25450851289797105,1.4140251059757512,2018-06-29,09:30:00,24.0,21.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-01,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-06,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-08,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-13,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-15,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-20,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-22,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-27,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-16,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-29,09:30:00,24.0,21.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-01,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-06,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-08,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-13,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-15,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-20,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-22,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-27,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-18,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-29,09:30:00,24.0,21.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-01,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-06,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-08,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-13,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-15,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-20,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-22,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-27,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-23,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-29,09:30:00,24.0,21.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-01,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-06,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-08,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-13,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-15,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-20,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-22,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-27,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-25,09:30:00,-0.5140608265778879,0.6790961861535179,1.4140251059757512,2018-06-29,09:30:00,24.0,21.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-01,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-06,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-08,09:30:00,24.0,23.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-13,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-15,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-20,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-22,09:30:00,24.0,24.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-27,09:30:00,24.0,22.0,2999.0
TSC,Pilates 9.30-10.30am,2018-05-30,09:30:00,-0.5140608265778879,0.46680234952574445,1.4140251059757512,2018-06-29,09:30:00,24.0,21.0,2999.0
TSC,Step 6-7pm,2018-04-05,18:00:00,-1.199273611604394,-0.2762260786714624,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-04-05,18:00:00,-1.199273611604394,-0.2762260786714624,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-04-05,18:00:00,-1.199273611604394,-0.2762260786714624,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-04-05,18:00:00,-1.199273611604394,-0.2762260786714624,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-04-12,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-04-12,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-04-12,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-04-12,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-04-19,18:00:00,-1.199273611604394,-0.7008137519270092,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-04-19,18:00:00,-1.199273611604394,-0.7008137519270092,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-04-19,18:00:00,-1.199273611604394,-0.7008137519270092,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-04-19,18:00:00,-1.199273611604394,-0.7008137519270092,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-04-26,18:00:00,-1.199273611604394,-0.7008137519270092,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-04-26,18:00:00,-1.199273611604394,-0.7008137519270092,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-04-26,18:00:00,-1.199273611604394,-0.7008137519270092,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-04-26,18:00:00,-1.199273611604394,-0.7008137519270092,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-03,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-05-03,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-05-03,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-03,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-10,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-05-10,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-05-10,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-10,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-17,18:00:00,-1.199273611604394,-0.2762260786714624,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-05-17,18:00:00,-1.199273611604394,-0.2762260786714624,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-05-17,18:00:00,-1.199273611604394,-0.2762260786714624,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-17,18:00:00,-1.199273611604394,-0.2762260786714624,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-24,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-05-24,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-05-24,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-24,18:00:00,-1.199273611604394,-0.3823729969853491,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-31,18:00:00,-1.199273611604394,-0.4885199152992358,0.15564120006574086,2018-06-07,18:00:00,14.0,11.0,1999.0
TSC,Step 6-7pm,2018-05-31,18:00:00,-1.199273611604394,-0.4885199152992358,0.15564120006574086,2018-06-14,18:00:00,14.0,13.0,1999.0
TSC,Step 6-7pm,2018-05-31,18:00:00,-1.199273611604394,-0.4885199152992358,0.15564120006574086,2018-06-21,18:00:00,14.0,15.0,1999.0
TSC,Step 6-7pm,2018-05-31,18:00:00,-1.199273611604394,-0.4885199152992358,0.15564120006574086,2018-06-28,18:00:00,14.0,15.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-03,10:00:00,-0.7881459405884904,-0.3823729969853491,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-03,10:00:00,-0.7881459405884904,-0.3823729969853491,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-03,10:00:00,-0.7881459405884904,-0.3823729969853491,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-03,10:00:00,-0.7881459405884904,-0.3823729969853491,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-10,10:00:00,-0.7881459405884904,-0.3823729969853491,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-10,10:00:00,-0.7881459405884904,-0.3823729969853491,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-10,10:00:00,-0.7881459405884904,-0.3823729969853491,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-10,10:00:00,-0.7881459405884904,-0.3823729969853491,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-17,10:00:00,-0.7881459405884904,-0.5946668336131224,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-17,10:00:00,-0.7881459405884904,-0.5946668336131224,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-17,10:00:00,-0.7881459405884904,-0.5946668336131224,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-17,10:00:00,-0.7881459405884904,-0.5946668336131224,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-24,10:00:00,-0.7881459405884904,-0.7008137519270092,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-24,10:00:00,-0.7881459405884904,-0.7008137519270092,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-24,10:00:00,-0.7881459405884904,-0.7008137519270092,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-04-24,10:00:00,-0.7881459405884904,-0.7008137519270092,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-01,10:00:00,-0.7881459405884904,-0.4885199152992358,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-01,10:00:00,-0.7881459405884904,-0.4885199152992358,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-01,10:00:00,-0.7881459405884904,-0.4885199152992358,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-01,10:00:00,-0.7881459405884904,-0.4885199152992358,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-08,10:00:00,-0.7881459405884904,-0.9131075885547826,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-08,10:00:00,-0.7881459405884904,-0.9131075885547826,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-08,10:00:00,-0.7881459405884904,-0.9131075885547826,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-08,10:00:00,-0.7881459405884904,-0.9131075885547826,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-15,10:00:00,-0.7881459405884904,-0.7008137519270092,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-15,10:00:00,-0.7881459405884904,-0.7008137519270092,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-15,10:00:00,-0.7881459405884904,-0.7008137519270092,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-15,10:00:00,-0.7881459405884904,-0.7008137519270092,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-22,10:00:00,-0.7881459405884904,-0.5946668336131224,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-22,10:00:00,-0.7881459405884904,-0.5946668336131224,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-22,10:00:00,-0.7881459405884904,-0.5946668336131224,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-22,10:00:00,-0.7881459405884904,-0.5946668336131224,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-29,10:00:00,-0.7881459405884904,-0.9131075885547826,0.15564120006574086,2018-06-05,10:00:00,20.0,7.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-29,10:00:00,-0.7881459405884904,-0.9131075885547826,0.15564120006574086,2018-06-12,10:00:00,20.0,11.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-29,10:00:00,-0.7881459405884904,-0.9131075885547826,0.15564120006574086,2018-06-19,10:00:00,20.0,12.0,1999.0
TSC,Step- 10.00-11.00am,2018-05-29,10:00:00,-0.7881459405884904,-0.9131075885547826,0.15564120006574086,2018-06-26,10:00:00,20.0,9.0,1999.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-04,12:30:00,-0.5140608265778879,-0.9131075885547826,-0.4735507528892643,2018-06-06,12:30:00,24.0,9.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-04,12:30:00,-0.5140608265778879,-0.9131075885547826,-0.4735507528892643,2018-06-13,12:30:00,24.0,7.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-04,12:30:00,-0.5140608265778879,-0.9131075885547826,-0.4735507528892643,2018-06-20,12:30:00,24.0,8.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-04,12:30:00,-0.5140608265778879,-0.9131075885547826,-0.4735507528892643,2018-06-27,12:30:00,24.0,5.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-11,12:30:00,-0.5140608265778879,-1.3376952618103293,-0.4735507528892643,2018-06-06,12:30:00,24.0,9.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-11,12:30:00,-0.5140608265778879,-1.3376952618103293,-0.4735507528892643,2018-06-13,12:30:00,24.0,7.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-11,12:30:00,-0.5140608265778879,-1.3376952618103293,-0.4735507528892643,2018-06-20,12:30:00,24.0,8.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-11,12:30:00,-0.5140608265778879,-1.3376952618103293,-0.4735507528892643,2018-06-27,12:30:00,24.0,5.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-18,12:30:00,-0.5140608265778879,-0.9131075885547826,-0.4735507528892643,2018-06-06,12:30:00,24.0,9.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-18,12:30:00,-0.5140608265778879,-0.9131075885547826,-0.4735507528892643,2018-06-13,12:30:00,24.0,7.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-18,12:30:00,-0.5140608265778879,-0.9131075885547826,-0.4735507528892643,2018-06-20,12:30:00,24.0,8.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-18,12:30:00,-0.5140608265778879,-0.9131075885547826,-0.4735507528892643,2018-06-27,12:30:00,24.0,5.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-25,12:30:00,-0.5140608265778879,-0.8069606702408959,-0.4735507528892643,2018-06-06,12:30:00,24.0,9.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-25,12:30:00,-0.5140608265778879,-0.8069606702408959,-0.4735507528892643,2018-06-13,12:30:00,24.0,7.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-25,12:30:00,-0.5140608265778879,-0.8069606702408959,-0.4735507528892643,2018-06-20,12:30:00,24.0,8.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-04-25,12:30:00,-0.5140608265778879,-0.8069606702408959,-0.4735507528892643,2018-06-27,12:30:00,24.0,5.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-02,12:30:00,-0.5140608265778879,-0.4885199152992358,-0.4735507528892643,2018-06-06,12:30:00,24.0,9.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-02,12:30:00,-0.5140608265778879,-0.4885199152992358,-0.4735507528892643,2018-06-13,12:30:00,24.0,7.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-02,12:30:00,-0.5140608265778879,-0.4885199152992358,-0.4735507528892643,2018-06-20,12:30:00,24.0,8.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-02,12:30:00,-0.5140608265778879,-0.4885199152992358,-0.4735507528892643,2018-06-27,12:30:00,24.0,5.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-09,12:30:00,-0.5140608265778879,-0.5946668336131224,-0.4735507528892643,2018-06-06,12:30:00,24.0,9.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-09,12:30:00,-0.5140608265778879,-0.5946668336131224,-0.4735507528892643,2018-06-13,12:30:00,24.0,7.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-09,12:30:00,-0.5140608265778879,-0.5946668336131224,-0.4735507528892643,2018-06-20,12:30:00,24.0,8.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-09,12:30:00,-0.5140608265778879,-0.5946668336131224,-0.4735507528892643,2018-06-27,12:30:00,24.0,5.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-16,12:30:00,-0.5140608265778879,-1.0192545068686694,-0.4735507528892643,2018-06-06,12:30:00,24.0,9.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-16,12:30:00,-0.5140608265778879,-1.0192545068686694,-0.4735507528892643,2018-06-13,12:30:00,24.0,7.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-16,12:30:00,-0.5140608265778879,-1.0192545068686694,-0.4735507528892643,2018-06-20,12:30:00,24.0,8.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-16,12:30:00,-0.5140608265778879,-1.0192545068686694,-0.4735507528892643,2018-06-27,12:30:00,24.0,5.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-23,12:30:00,-0.5140608265778879,-0.8069606702408959,-0.4735507528892643,2018-06-06,12:30:00,24.0,9.0,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-23,12:30:00,-0.5140608265778879,-0.8069606702408959,-0.4735507528892643,2018-06-13,12:30:00,24.0,7.0,1499.0
